filename, size, tailleBatch, nombreDeVariables, nombreDeClauses, resultat, elapsed, hostname
data/uf100-01.cnf,2,4,100,430,True,60.7651081085,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,4,20,91,True,0.0319249629974,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,4,20,91,True,0.0297031402588,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,4,20,91,True,0.0303168296814,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,4,20,91,True,0.036101102829,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,4,50,218,True,0.867757081985,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,4,50,218,True,0.928169965744,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,4,50,218,True,0.874876976013,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,4,50,218,True,0.924885988235,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,4,75,325,True,10.0936779976,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,4,75,325,True,10.1211190224,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,4,75,325,True,10.1382200718,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,4,75,325,True,10.1084871292,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,4,100,430,False,42.1494371891,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,4,100,430,False,41.9302179813,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,4,100,430,False,42.1820118427,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,4,100,430,False,41.9238097668,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,4,50,218,False,1.14469885826,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,4,50,218,False,1.1419069767,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,4,50,218,False,1.09548401833,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,4,50,218,False,1.22185182571,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,4,75,325,False,7.43553996086,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,4,75,325,False,7.40372300148,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,4,75,325,False,7.34390592575,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,4,75,325,False,7.35173487663,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,8,100,430,True,61.9597420692,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,8,100,430,True,62.4405138493,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,8,100,430,True,61.4075241089,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,8,100,430,True,62.8354799747,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,8,20,91,True,0.0403220653534,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,8,20,91,True,0.0464808940887,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,8,20,91,True,0.0345258712769,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,8,20,91,True,0.0371849536896,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,8,50,218,True,0.918985128403,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,8,50,218,True,1.03297781944,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,8,50,218,True,0.912570953369,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,8,50,218,True,0.932255029678,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,8,75,325,True,10.4316489697,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,8,75,325,True,10.4599969387,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,8,75,325,True,10.4874689579,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,8,75,325,True,10.2741131783,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,8,100,430,False,45.3268151283,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,8,100,430,False,43.6598329544,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,8,100,430,False,44.2665040493,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,8,100,430,False,44.6337401867,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,8,50,218,False,1.32324385643,wifi-142-113.via.ecp.fr
